file,rel_path,vendor,fault_class,transformer_id,sweep_points,test_type,split
Normal_59_Megger.csv,VendorSimulated\Megger\Normal\Normal_59_Megger.csv,Megger,Normal,T0239,500,Megger,train
Normal_59_Doble.csv,VendorSimulated\Doble\Normal\Normal_59_Doble.csv,Doble,Normal,T0240,500,Doble,val
Normal_60.csv,Original\Normal\Normal_60.csv,Original,Normal,T0241,500,Original,val
Normal_60_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_60_Omicron.csv,Omicron,Normal,T0242,500,Omicron,train
Normal_60_Megger.csv,VendorSimulated\Megger\Normal\Normal_60_Megger.csv,Megger,Normal,T0243,500,Megger,val
Normal_60_Doble.csv,VendorSimulated\Doble\Normal\Normal_60_Doble.csv,Doble,Normal,T0244,500,Doble,test
Normal_61.csv,Original\Normal\Normal_61.csv,Original,Normal,T0245,500,Original,train
Normal_61_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_61_Omicron.csv,Omicron,Normal,T0246,500,Omicron,train
Normal_61_Megger.csv,VendorSimulated\Megger\Normal\Normal_61_Megger.csv,Megger,Normal,T0247,500,Megger,train
Normal_61_Doble.csv,VendorSimulated\Doble\Normal\Normal_61_Doble.csv,Doble,Normal,T0248,500,Doble,train
Normal_62.csv,Original\Normal\Normal_62.csv,Original,Normal,T0249,500,Original,test
Normal_62_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_62_Omicron.csv,Omicron,Normal,T0250,500,Omicron,train
Normal_62_Megger.csv,VendorSimulated\Megger\Normal\Normal_62_Megger.csv,Megger,Normal,T0251,500,Megger,train
Normal_62_Doble.csv,VendorSimulated\Doble\Normal\Normal_62_Doble.csv,Doble,Normal,T0252,500,Doble,train
Normal_63.csv,Original\Normal\Normal_63.csv,Original,Normal,T0253,500,Original,train
Normal_63_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_63_Omicron.csv,Omicron,Normal,T0254,500,Omicron,train
Normal_63_Megger.csv,VendorSimulated\Megger\Normal\Normal_63_Megger.csv,Megger,Normal,T0255,500,Megger,val
Normal_63_Doble.csv,VendorSimulated\Doble\Normal\Normal_63_Doble.csv,Doble,Normal,T0256,500,Doble,train
Normal_64.csv,Original\Normal\Normal_64.csv,Original,Normal,T0257,500,Original,train
Normal_64_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_64_Omicron.csv,Omicron,Normal,T0258,500,Omicron,train
Normal_64_Megger.csv,VendorSimulated\Megger\Normal\Normal_64_Megger.csv,Megger,Normal,T0259,500,Megger,test
Normal_64_Doble.csv,VendorSimulated\Doble\Normal\Normal_64_Doble.csv,Doble,Normal,T0260,500,Doble,train
Normal_65.csv,Original\Normal\Normal_65.csv,Original,Normal,T0261,500,Original,test
Normal_65_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_65_Omicron.csv,Omicron,Normal,T0262,500,Omicron,train
Normal_65_Megger.csv,VendorSimulated\Megger\Normal\Normal_65_Megger.csv,Megger,Normal,T0263,500,Megger,train
Normal_65_Doble.csv,VendorSimulated\Doble\Normal\Normal_65_Doble.csv,Doble,Normal,T0264,500,Doble,test
Normal_66.csv,Original\Normal\Normal_66.csv,Original,Normal,T0265,500,Original,train
Normal_66_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_66_Omicron.csv,Omicron,Normal,T0266,500,Omicron,train
Normal_66_Megger.csv,VendorSimulated\Megger\Normal\Normal_66_Megger.csv,Megger,Normal,T0267,500,Megger,train
Normal_66_Doble.csv,VendorSimulated\Doble\Normal\Normal_66_Doble.csv,Doble,Normal,T0268,500,Doble,train
Normal_67.csv,Original\Normal\Normal_67.csv,Original,Normal,T0269,500,Original,train
Normal_67_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_67_Omicron.csv,Omicron,Normal,T0270,500,Omicron,val
Normal_67_Megger.csv,VendorSimulated\Megger\Normal\Normal_67_Megger.csv,Megger,Normal,T0271,500,Megger,train
Normal_67_Doble.csv,VendorSimulated\Doble\Normal\Normal_67_Doble.csv,Doble,Normal,T0272,500,Doble,train
Normal_68.csv,Original\Normal\Normal_68.csv,Original,Normal,T0273,500,Original,train
Normal_68_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_68_Omicron.csv,Omicron,Normal,T0274,500,Omicron,train
Normal_68_Megger.csv,VendorSimulated\Megger\Normal\Normal_68_Megger.csv,Megger,Normal,T0275,500,Megger,train
Normal_68_Doble.csv,VendorSimulated\Doble\Normal\Normal_68_Doble.csv,Doble,Normal,T0276,500,Doble,val
Normal_69.csv,Original\Normal\Normal_69.csv,Original,Normal,T0277,500,Original,train
Normal_69_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_69_Omicron.csv,Omicron,Normal,T0278,500,Omicron,val
Normal_69_Megger.csv,VendorSimulated\Megger\Normal\Normal_69_Megger.csv,Megger,Normal,T0279,500,Megger,train
Normal_69_Doble.csv,VendorSimulated\Doble\Normal\Normal_69_Doble.csv,Doble,Normal,T0280,500,Doble,test
Normal_70.csv,Original\Normal\Normal_70.csv,Original,Normal,T0281,500,Original,train
Normal_70_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_70_Omicron.csv,Omicron,Normal,T0282,500,Omicron,train
Normal_70_Megger.csv,VendorSimulated\Megger\Normal\Normal_70_Megger.csv,Megger,Normal,T0283,500,Megger,val
Normal_70_Doble.csv,VendorSimulated\Doble\Normal\Normal_70_Doble.csv,Doble,Normal,T0284,500,Doble,val
Normal_71.csv,Original\Normal\Normal_71.csv,Original,Normal,T0285,500,Original,val
Normal_71_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_71_Omicron.csv,Omicron,Normal,T0286,500,Omicron,train
Normal_71_Megger.csv,VendorSimulated\Megger\Normal\Normal_71_Megger.csv,Megger,Normal,T0287,500,Megger,train
Normal_71_Doble.csv,VendorSimulated\Doble\Normal\Normal_71_Doble.csv,Doble,Normal,T0288,500,Doble,train
Normal_72.csv,Original\Normal\Normal_72.csv,Original,Normal,T0289,500,Original,test
Normal_72_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_72_Omicron.csv,Omicron,Normal,T0290,500,Omicron,train
Normal_72_Megger.csv,VendorSimulated\Megger\Normal\Normal_72_Megger.csv,Megger,Normal,T0291,500,Megger,train
Normal_72_Doble.csv,VendorSimulated\Doble\Normal\Normal_72_Doble.csv,Doble,Normal,T0292,500,Doble,train
Normal_73.csv,Original\Normal\Normal_73.csv,Original,Normal,T0293,500,Original,train
Normal_73_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_73_Omicron.csv,Omicron,Normal,T0294,500,Omicron,train
Normal_73_Megger.csv,VendorSimulated\Megger\Normal\Normal_73_Megger.csv,Megger,Normal,T0295,500,Megger,test
Normal_73_Doble.csv,VendorSimulated\Doble\Normal\Normal_73_Doble.csv,Doble,Normal,T0296,500,Doble,test
Normal_74.csv,Original\Normal\Normal_74.csv,Original,Normal,T0297,500,Original,train
Normal_74_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_74_Omicron.csv,Omicron,Normal,T0298,500,Omicron,train
Normal_74_Megger.csv,VendorSimulated\Megger\Normal\Normal_74_Megger.csv,Megger,Normal,T0299,500,Megger,test
Normal_74_Doble.csv,VendorSimulated\Doble\Normal\Normal_74_Doble.csv,Doble,Normal,T0300,500,Doble,train
Normal_75.csv,Original\Normal\Normal_75.csv,Original,Normal,T0301,500,Original,train
Normal_75_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_75_Omicron.csv,Omicron,Normal,T0302,500,Omicron,val
Normal_75_Megger.csv,VendorSimulated\Megger\Normal\Normal_75_Megger.csv,Megger,Normal,T0303,500,Megger,train
Normal_75_Doble.csv,VendorSimulated\Doble\Normal\Normal_75_Doble.csv,Doble,Normal,T0304,500,Doble,test
Normal_76.csv,Original\Normal\Normal_76.csv,Original,Normal,T0305,500,Original,val
Normal_76_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_76_Omicron.csv,Omicron,Normal,T0306,500,Omicron,train
Normal_76_Megger.csv,VendorSimulated\Megger\Normal\Normal_76_Megger.csv,Megger,Normal,T0307,500,Megger,test
Normal_76_Doble.csv,VendorSimulated\Doble\Normal\Normal_76_Doble.csv,Doble,Normal,T0308,500,Doble,val
Normal_77.csv,Original\Normal\Normal_77.csv,Original,Normal,T0309,500,Original,test
Normal_77_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_77_Omicron.csv,Omicron,Normal,T0310,500,Omicron,val
Normal_77_Megger.csv,VendorSimulated\Megger\Normal\Normal_77_Megger.csv,Megger,Normal,T0311,500,Megger,train
Normal_77_Doble.csv,VendorSimulated\Doble\Normal\Normal_77_Doble.csv,Doble,Normal,T0312,500,Doble,train
Normal_78.csv,Original\Normal\Normal_78.csv,Original,Normal,T0313,500,Original,train
Normal_78_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_78_Omicron.csv,Omicron,Normal,T0314,500,Omicron,train
Normal_78_Megger.csv,VendorSimulated\Megger\Normal\Normal_78_Megger.csv,Megger,Normal,T0315,500,Megger,train
Normal_78_Doble.csv,VendorSimulated\Doble\Normal\Normal_78_Doble.csv,Doble,Normal,T0316,500,Doble,train
Normal_79.csv,Original\Normal\Normal_79.csv,Original,Normal,T0317,500,Original,train
Normal_79_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_79_Omicron.csv,Omicron,Normal,T0318,500,Omicron,train
Normal_79_Megger.csv,VendorSimulated\Megger\Normal\Normal_79_Megger.csv,Megger,Normal,T0319,500,Megger,train
Normal_79_Doble.csv,VendorSimulated\Doble\Normal\Normal_79_Doble.csv,Doble,Normal,T0320,500,Doble,train
Normal_80.csv,Original\Normal\Normal_80.csv,Original,Normal,T0321,500,Original,train
Normal_80_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_80_Omicron.csv,Omicron,Normal,T0322,500,Omicron,test
Normal_80_Megger.csv,VendorSimulated\Megger\Normal\Normal_80_Megger.csv,Megger,Normal,T0323,500,Megger,train
Normal_80_Doble.csv,VendorSimulated\Doble\Normal\Normal_80_Doble.csv,Doble,Normal,T0324,500,Doble,train
Normal_81.csv,Original\Normal\Normal_81.csv,Original,Normal,T0325,500,Original,train
Normal_81_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_81_Omicron.csv,Omicron,Normal,T0326,500,Omicron,train
Normal_81_Megger.csv,VendorSimulated\Megger\Normal\Normal_81_Megger.csv,Megger,Normal,T0327,500,Megger,train
Normal_81_Doble.csv,VendorSimulated\Doble\Normal\Normal_81_Doble.csv,Doble,Normal,T0328,500,Doble,train
Normal_82.csv,Original\Normal\Normal_82.csv,Original,Normal,T0329,500,Original,train
Normal_82_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_82_Omicron.csv,Omicron,Normal,T0330,500,Omicron,train
Normal_82_Megger.csv,VendorSimulated\Megger\Normal\Normal_82_Megger.csv,Megger,Normal,T0331,500,Megger,val
Normal_82_Doble.csv,VendorSimulated\Doble\Normal\Normal_82_Doble.csv,Doble,Normal,T0332,500,Doble,train
Normal_83.csv,Original\Normal\Normal_83.csv,Original,Normal,T0333,500,Original,val
Normal_83_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_83_Omicron.csv,Omicron,Normal,T0334,500,Omicron,train
Normal_83_Megger.csv,VendorSimulated\Megger\Normal\Normal_83_Megger.csv,Megger,Normal,T0335,500,Megger,train
Normal_83_Doble.csv,VendorSimulated\Doble\Normal\Normal_83_Doble.csv,Doble,Normal,T0336,500,Doble,train
Normal_84.csv,Original\Normal\Normal_84.csv,Original,Normal,T0337,500,Original,train
Normal_84_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_84_Omicron.csv,Omicron,Normal,T0338,500,Omicron,train
Normal_84_Megger.csv,VendorSimulated\Megger\Normal\Normal_84_Megger.csv,Megger,Normal,T0339,500,Megger,train
Normal_84_Doble.csv,VendorSimulated\Doble\Normal\Normal_84_Doble.csv,Doble,Normal,T0340,500,Doble,train
Normal_85.csv,Original\Normal\Normal_85.csv,Original,Normal,T0341,500,Original,train
Normal_85_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_85_Omicron.csv,Omicron,Normal,T0342,500,Omicron,train
Normal_85_Megger.csv,VendorSimulated\Megger\Normal\Normal_85_Megger.csv,Megger,Normal,T0343,500,Megger,train
Normal_85_Doble.csv,VendorSimulated\Doble\Normal\Normal_85_Doble.csv,Doble,Normal,T0344,500,Doble,train
Normal_86.csv,Original\Normal\Normal_86.csv,Original,Normal,T0345,500,Original,train
Normal_86_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_86_Omicron.csv,Omicron,Normal,T0346,500,Omicron,train
Normal_86_Megger.csv,VendorSimulated\Megger\Normal\Normal_86_Megger.csv,Megger,Normal,T0347,500,Megger,train
Normal_86_Doble.csv,VendorSimulated\Doble\Normal\Normal_86_Doble.csv,Doble,Normal,T0348,500,Doble,train
Normal_87.csv,Original\Normal\Normal_87.csv,Original,Normal,T0349,500,Original,test
Normal_87_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_87_Omicron.csv,Omicron,Normal,T0350,500,Omicron,train
Normal_87_Megger.csv,VendorSimulated\Megger\Normal\Normal_87_Megger.csv,Megger,Normal,T0351,500,Megger,train
Normal_87_Doble.csv,VendorSimulated\Doble\Normal\Normal_87_Doble.csv,Doble,Normal,T0352,500,Doble,train
Normal_88.csv,Original\Normal\Normal_88.csv,Original,Normal,T0353,500,Original,test
Normal_88_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_88_Omicron.csv,Omicron,Normal,T0354,500,Omicron,val
Normal_88_Megger.csv,VendorSimulated\Megger\Normal\Normal_88_Megger.csv,Megger,Normal,T0355,500,Megger,train
Normal_88_Doble.csv,VendorSimulated\Doble\Normal\Normal_88_Doble.csv,Doble,Normal,T0356,500,Doble,test
Normal_89.csv,Original\Normal\Normal_89.csv,Original,Normal,T0357,500,Original,train
Normal_89_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_89_Omicron.csv,Omicron,Normal,T0358,500,Omicron,train
Normal_89_Megger.csv,VendorSimulated\Megger\Normal\Normal_89_Megger.csv,Megger,Normal,T0359,500,Megger,train
Normal_89_Doble.csv,VendorSimulated\Doble\Normal\Normal_89_Doble.csv,Doble,Normal,T0360,500,Doble,train
Normal_90.csv,Original\Normal\Normal_90.csv,Original,Normal,T0361,500,Original,train
Normal_90_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_90_Omicron.csv,Omicron,Normal,T0362,500,Omicron,train
Normal_90_Megger.csv,VendorSimulated\Megger\Normal\Normal_90_Megger.csv,Megger,Normal,T0363,500,Megger,test
Normal_90_Doble.csv,VendorSimulated\Doble\Normal\Normal_90_Doble.csv,Doble,Normal,T0364,500,Doble,val
Normal_91.csv,Original\Normal\Normal_91.csv,Original,Normal,T0365,500,Original,train
Normal_91_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_91_Omicron.csv,Omicron,Normal,T0366,500,Omicron,train
Normal_91_Megger.csv,VendorSimulated\Megger\Normal\Normal_91_Megger.csv,Megger,Normal,T0367,500,Megger,val
Normal_91_Doble.csv,VendorSimulated\Doble\Normal\Normal_91_Doble.csv,Doble,Normal,T0368,500,Doble,train
Normal_92.csv,Original\Normal\Normal_92.csv,Original,Normal,T0369,500,Original,train
Normal_92_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_92_Omicron.csv,Omicron,Normal,T0370,500,Omicron,test
Normal_92_Megger.csv,VendorSimulated\Megger\Normal\Normal_92_Megger.csv,Megger,Normal,T0371,500,Megger,train
Normal_92_Doble.csv,VendorSimulated\Doble\Normal\Normal_92_Doble.csv,Doble,Normal,T0372,500,Doble,train
Normal_93.csv,Original\Normal\Normal_93.csv,Original,Normal,T0373,500,Original,val
Normal_93_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_93_Omicron.csv,Omicron,Normal,T0374,500,Omicron,train
Normal_93_Megger.csv,VendorSimulated\Megger\Normal\Normal_93_Megger.csv,Megger,Normal,T0375,500,Megger,train
Normal_93_Doble.csv,VendorSimulated\Doble\Normal\Normal_93_Doble.csv,Doble,Normal,T0376,500,Doble,test
Normal_94.csv,Original\Normal\Normal_94.csv,Original,Normal,T0377,500,Original,train
Normal_94_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_94_Omicron.csv,Omicron,Normal,T0378,500,Omicron,train
Normal_94_Megger.csv,VendorSimulated\Megger\Normal\Normal_94_Megger.csv,Megger,Normal,T0379,500,Megger,val
Normal_94_Doble.csv,VendorSimulated\Doble\Normal\Normal_94_Doble.csv,Doble,Normal,T0380,500,Doble,test
Normal_95.csv,Original\Normal\Normal_95.csv,Original,Normal,T0381,500,Original,train
Normal_95_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_95_Omicron.csv,Omicron,Normal,T0382,500,Omicron,train
Normal_95_Megger.csv,VendorSimulated\Megger\Normal\Normal_95_Megger.csv,Megger,Normal,T0383,500,Megger,train
Normal_95_Doble.csv,VendorSimulated\Doble\Normal\Normal_95_Doble.csv,Doble,Normal,T0384,500,Doble,test
Normal_96.csv,Original\Normal\Normal_96.csv,Original,Normal,T0385,500,Original,train
Normal_96_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_96_Omicron.csv,Omicron,Normal,T0386,500,Omicron,val
Normal_96_Megger.csv,VendorSimulated\Megger\Normal\Normal_96_Megger.csv,Megger,Normal,T0387,500,Megger,test
Normal_96_Doble.csv,VendorSimulated\Doble\Normal\Normal_96_Doble.csv,Doble,Normal,T0388,500,Doble,test
Normal_97.csv,Original\Normal\Normal_97.csv,Original,Normal,T0389,500,Original,train
Normal_97_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_97_Omicron.csv,Omicron,Normal,T0390,500,Omicron,train
Normal_97_Megger.csv,VendorSimulated\Megger\Normal\Normal_97_Megger.csv,Megger,Normal,T0391,500,Megger,test
Normal_97_Doble.csv,VendorSimulated\Doble\Normal\Normal_97_Doble.csv,Doble,Normal,T0392,500,Doble,val
Normal_98.csv,Original\Normal\Normal_98.csv,Original,Normal,T0393,500,Original,test
Normal_98_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_98_Omicron.csv,Omicron,Normal,T0394,500,Omicron,train
Normal_98_Megger.csv,VendorSimulated\Megger\Normal\Normal_98_Megger.csv,Megger,Normal,T0395,500,Megger,val
Normal_98_Doble.csv,VendorSimulated\Doble\Normal\Normal_98_Doble.csv,Doble,Normal,T0396,500,Doble,train
Normal_99.csv,Original\Normal\Normal_99.csv,Original,Normal,T0397,500,Original,train
Normal_99_Omicron.csv,VendorSimulated\Omicron\Normal\Normal_99_Omicron.csv,Omicron,Normal,T0398,500,Omicron,train
Normal_99_Megger.csv,VendorSimulated\Megger\Normal\Normal_99_Megger.csv,Megger,Normal,T0399,500,Megger,train
Normal_99_Doble.csv,VendorSimulated\Doble\Normal\Normal_99_Doble.csv,Doble,Normal,T0400,500,Doble,train
Axial_Displacement_0.csv,Original\Axial\Axial_Displacement_0.csv,Original,Axial,T0401,500,Original,test
Axial_Displacement_0_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_0_Omicron.csv,Omicron,Axial,T0402,500,Omicron,train
Axial_Displacement_0_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_0_Megger.csv,Megger,Axial,T0403,500,Megger,test
Axial_Displacement_0_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_0_Doble.csv,Doble,Axial,T0404,500,Doble,train
Axial_Displacement_1.csv,Original\Axial\Axial_Displacement_1.csv,Original,Axial,T0405,500,Original,train
Axial_Displacement_1_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_1_Omicron.csv,Omicron,Axial,T0406,500,Omicron,train
Axial_Displacement_1_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_1_Megger.csv,Megger,Axial,T0407,500,Megger,val
Axial_Displacement_1_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_1_Doble.csv,Doble,Axial,T0408,500,Doble,train
Axial_Displacement_2.csv,Original\Axial\Axial_Displacement_2.csv,Original,Axial,T0409,500,Original,train
Axial_Displacement_2_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_2_Omicron.csv,Omicron,Axial,T0410,500,Omicron,test
Axial_Displacement_2_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_2_Megger.csv,Megger,Axial,T0411,500,Megger,train
Axial_Displacement_2_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_2_Doble.csv,Doble,Axial,T0412,500,Doble,train
Axial_Displacement_3.csv,Original\Axial\Axial_Displacement_3.csv,Original,Axial,T0413,500,Original,train
Axial_Displacement_3_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_3_Omicron.csv,Omicron,Axial,T0414,500,Omicron,train
Axial_Displacement_3_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_3_Megger.csv,Megger,Axial,T0415,500,Megger,train
Axial_Displacement_3_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_3_Doble.csv,Doble,Axial,T0416,500,Doble,train
Axial_Displacement_4.csv,Original\Axial\Axial_Displacement_4.csv,Original,Axial,T0417,500,Original,train
Axial_Displacement_4_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_4_Omicron.csv,Omicron,Axial,T0418,500,Omicron,test
Axial_Displacement_4_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_4_Megger.csv,Megger,Axial,T0419,500,Megger,train
Axial_Displacement_4_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_4_Doble.csv,Doble,Axial,T0420,500,Doble,train
Axial_Displacement_5.csv,Original\Axial\Axial_Displacement_5.csv,Original,Axial,T0421,500,Original,train
Axial_Displacement_5_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_5_Omicron.csv,Omicron,Axial,T0422,500,Omicron,train
Axial_Displacement_5_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_5_Megger.csv,Megger,Axial,T0423,500,Megger,train
Axial_Displacement_5_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_5_Doble.csv,Doble,Axial,T0424,500,Doble,train
Axial_Displacement_6.csv,Original\Axial\Axial_Displacement_6.csv,Original,Axial,T0425,500,Original,train
Axial_Displacement_6_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_6_Omicron.csv,Omicron,Axial,T0426,500,Omicron,train
Axial_Displacement_6_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_6_Megger.csv,Megger,Axial,T0427,500,Megger,val
Axial_Displacement_6_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_6_Doble.csv,Doble,Axial,T0428,500,Doble,val
Axial_Displacement_7.csv,Original\Axial\Axial_Displacement_7.csv,Original,Axial,T0429,500,Original,train
Axial_Displacement_7_Omicron.csv,VendorSimulated\Omicron\Axial\Axial_Displacement_7_Omicron.csv,Omicron,Axial,T0430,500,Omicron,train
Axial_Displacement_7_Megger.csv,VendorSimulated\Megger\Axial\Axial_Displacement_7_Megger.csv,Megger,Axial,T0431,500,Megger,train
Axial_Displacement_7_Doble.csv,VendorSimulated\Doble\Axial\Axial_Displacement_7_Doble.csv,Doble,Axial,T0432,500,Doble,train
Axial_Displacement_8.csv,Original\Axial\Axial_Displacement_8.csv,Original,Axial,T0433,500,Original,test
